latitud;longitud
37.494431;-6.396589
36.383779;-5.367995
36.430877;-5.838285
36.686433;-5.439285
36.185301;-5.55415
37.458039;-7.458557
36.3206;-5.331666
36.464455;-5.620522
36.712471;-5.458075
36.445089;-5.711987
36.702032;-5.452113
36.605459;-5.539562
37.076789;-5.310819
37.435319;-7.30766
36.09716;-5.593672
36.636213;-5.345172
36.45909;-5.265993
36.394519;-5.734964
36.271724;-5.76011
36.298786;-5.765696
38.034219;-5.924249
36.364763;-5.386464
36.409501;-6.031665
36.769326;-5.371761
37.879551;-6.764114
37.582841;-6.04079
36.628076;-5.434939
36.518502;-5.705672
36.875167;-5.8775
37.82404;-5.465383
36.314921;-5.563954
36.30011;-5.777355
36.708552;-5.424202
38.011287;-5.584544
36.436641;-5.634119
37.117923;-5.365086
36.709928;-5.607606
36.323494;-5.755332
36.127209;-5.723554
37.643114;-7.164357
37.680423;-5.677537
37.49901;-6.333335
37.595313;-7.383046
36.717413;-5.516971
36.646579;-5.802805
36.492698;-5.315809
37.782453;-6.194185
36.278621;-5.777895
37.481906;-7.464047
36.897466;-5.512013
36.19552;-6.018095
36.534661;-5.394357
37.778176;-5.314291
36.51064;-5.331707
36.256784;-5.557445
36.449632;-5.343132
37.496695;-6.332994
36.414884;-5.934963
37.628124;-7.013366
36.701704;-5.376295
36.236633;-5.890057
37.773759;-5.882395
37.834979;-5.927516
36.562568;-5.352551
36.466324;-5.297727
36.4818;-5.639108
36.528385;-5.523828
36.489096;-5.651856
37.591363;-6.035962
38.040197;-6.761502
36.636455;-5.256193
36.855552;-6.375084
36.522407;-5.308743
36.809208;-5.520154
36.03459;-5.565729
36.655596;-5.715084
36.17337;-5.6587
36.660198;-5.531225
36.587023;-5.777639
36.491715;-5.363655
37.154244;-5.327204
36.318493;-5.774344
38.085188;-5.789838
36.504318;-5.731713
36.533849;-5.888479
36.439897;-6.012851
36.32636;-5.704032
37.820473;-5.279271
36.731372;-5.484441
37.724945;-5.289851
36.564442;-5.516253
38.115998;-6.814283
36.38147;-5.848211
36.555545;-5.988744
36.414058;-5.959293
36.316607;-5.69453
36.507699;-5.732814
36.716415;-5.606829
36.306323;-5.784969
37.625447;-7.013154
36.422342;-5.868427
38.151747;-5.495277
37.497928;-6.394362
36.404554;-5.717433
37.436079;-7.456935
36.422044;-5.993182
36.299723;-5.728063
36.285673;-5.74652
36.687508;-5.553482
36.439503;-5.887027
36.081486;-5.432178
36.297202;-5.471985
36.649481;-5.567884
36.685004;-5.585111
36.802629;-5.561079
36.43381;-5.862615
36.382675;-5.345401
36.625977;-5.682727
36.983278;-5.389028
38.054901;-5.411073
36.404002;-5.920094
37.757784;-5.871685
36.411073;-5.755781
36.376854;-5.774455
36.075503;-5.719593
36.464058;-5.736904
36.777359;-5.313559
36.720014;-5.583173
37.068709;-5.258671
36.999446;-5.425422
36.491113;-5.750613
36.674084;-5.655409
37.419087;-7.309676
37.979582;-6.37534
37.786306;-6.187301
36.414943;-5.771606
36.288033;-5.626719
37.441167;-7.440226
37.031752;-5.414523
36.648303;-5.617011
36.278445;-5.483783
36.271433;-5.592838
36.783936;-5.330261
36.632867;-5.454436
36.477724;-5.954629
37.727043;-5.30521
37.827234;-5.853247
36.547209;-5.945334
37.591192;-6.06971
36.46963;-5.69683
36.406393;-6.025948
36.70983;-5.491057
36.514245;-5.389507
37.072311;-5.350655
36.569646;-5.390454
36.399685;-6.058606
37.861773;-6.30509
36.199617;-6.032107
37.82796;-6.510688
36.076611;-5.4551
36.37751;-6.033431
36.621524;-5.43669
36.219949;-5.462488
37.753046;-6.227495
36.597503;-5.266996
38.099171;-5.786858
36.165521;-5.641996
36.446927;-5.565728
37.032992;-5.38755
37.054672;-5.399339
36.488437;-5.408091
36.506292;-5.336488
37.368608;-5.818816
36.544321;-5.399369
38.051904;-5.394611
36.577037;-5.256887
37.548051;-6.10655
36.209657;-6.004594
36.102706;-5.605571
36.296373;-5.561844
36.139687;-5.509379
36.445018;-5.320503
36.921529;-5.484596
36.270523;-5.58199
37.748482;-5.369644
37.493742;-7.337064
36.106371;-5.597018
36.359815;-5.37381
36.494426;-5.382278
36.608127;-5.650786
36.304273;-5.608691
36.168259;-5.633484
36.881445;-5.465009
36.061263;-5.49947
37.024854;-5.274748
36.726909;-5.54255
37.685645;-7.401536
36.174528;-5.622978
36.491952;-5.675315
36.211317;-6.031658
36.685776;-5.58027
37.623183;-6.344077
37.148755;-5.299993
36.530433;-5.233765
36.503617;-5.665904
36.873939;-5.517367
36.525517;-5.242144
37.087634;-5.375832
36.557295;-5.558584
37.643789;-6.74076
36.661265;-5.685283
37.660886;-6.117064
38.132709;-5.385945
36.251711;-5.743917
37.562321;-7.463431
36.629;-5.472741
36.944941;-5.457387
36.962597;-5.461661
36.407815;-5.703588
38.077385;-5.606328
36.71674;-5.574141
36.70543;-5.509148
37.090737;-5.284907
36.295406;-5.758273
36.549896;-5.694703
36.477278;-5.737748
36.475178;-5.628405
36.576206;-5.710456
37.895364;-6.657267
37.673316;-7.028404
36.293283;-5.969394
36.424987;-6.004458
36.539932;-5.587184
36.12169;-5.675718
36.429709;-6.026185
36.900153;-5.365841
37.963689;-5.934376
36.6597;-5.446395
36.315409;-5.425775
37.90791;-5.945451
37.585223;-6.111118
36.588931;-5.588518
37.743631;-5.350424
36.768472;-5.463425
36.46955;-5.777277
36.56583;-5.254215
36.500866;-5.286736
37.781842;-5.888601
36.595597;-5.314981
36.500725;-5.644818
36.337584;-5.752787
36.308218;-5.759604
36.935249;-5.396744
36.35985;-5.440492
36.244143;-5.721723
36.710433;-5.670159
36.293782;-5.896239
36.437044;-5.739869
36.482337;-5.788146
36.352763;-5.305905
36.258856;-5.956038
37.690994;-6.313893
38.433519;-5.440653
37.139483;-5.353611
37.067591;-5.362734
36.502822;-5.406281
36.495429;-5.82843
37.20912;-6.166624
37.718445;-6.257432
37.8684;-6.623863
37.823822;-5.919601
37.982683;-6.366468
36.702275;-5.488563
37.134327;-5.291576
37.378141;-7.411569
36.709387;-5.438466
36.325956;-5.72264
37.537434;-7.130195
38.332086;-5.466609
38.127911;-5.476248
36.290539;-5.394655
37.737249;-5.470319
36.502124;-5.665785
36.18525;-5.987452
36.552785;-5.499297
36.209936;-6.032794
36.606052;-5.543885
36.486292;-5.707675
36.676455;-5.54609
36.666158;-6.023075
36.582531;-5.757633
36.593594;-5.546136
38.124602;-5.473341
36.856938;-6.390001
37.070365;-5.286061
36.22863;-5.71827
36.665066;-5.571959
36.361954;-5.692706
36.283034;-5.581957
36.449283;-5.786884
36.509779;-5.724224
36.553768;-5.232348
36.43451;-5.613402
36.636378;-5.643602
36.527119;-5.511648
36.137205;-5.567345
37.658827;-6.701889
36.208605;-5.544153
36.396052;-5.456853
36.509663;-5.694825
36.263892;-5.612588
37.831894;-5.891916
36.212062;-5.806222
36.286653;-5.763453
36.822524;-5.330489
36.796379;-5.604405
36.30083;-5.569171
36.757672;-5.331247
36.187306;-5.667121
36.646139;-5.626053
36.46759;-6.056699
36.349628;-5.736968
36.589545;-5.455666
37.913165;-5.941396
36.686281;-5.5569
36.860023;-6.386404
37.039332;-5.428591
36.584623;-5.316217
38.10904;-5.559556
36.612299;-5.518814
36.288256;-5.708004
36.573636;-5.233601
37.749245;-5.83924
37.221525;-7.376329
36.518534;-5.637888
36.386877;-5.377174
36.441579;-5.836935
36.771854;-5.515412
36.440134;-5.785452
36.176971;-5.628318
36.222702;-5.703461
36.995727;-5.538568
36.617012;-5.607981
36.68128;-5.445769
36.59196;-5.246514
36.285239;-5.905096
37.698877;-5.851492
36.389358;-5.840541
37.571762;-6.139356
36.660027;-5.479819
36.554092;-5.575089
37.932851;-6.395688
36.513206;-5.517953
36.506645;-5.368374
37.620915;-7.047155
36.592029;-5.358598
38.102148;-5.404758
36.846409;-5.918602
36.568492;-5.668111
37.74962;-6.930932
36.301805;-5.345559
36.390949;-5.346787
36.860908;-5.542735
36.274138;-5.756656
36.467954;-5.803508
36.502868;-5.330011
36.554709;-5.735028
36.532488;-5.686203
36.481453;-5.644587
36.603905;-5.601526
37.875779;-6.693585
36.958191;-5.423517
36.320253;-5.443255
36.343181;-5.449898
36.278865;-5.759204
37.027014;-5.276341
36.514997;-5.29997
37.734948;-6.281207
37.754822;-5.412884
36.380899;-5.84458
36.350382;-5.625927
37.520401;-7.48845
36.623914;-5.580765
37.151498;-5.326602
36.874338;-5.320778
36.715247;-5.611222
36.891837;-5.863014
36.392606;-5.355978
36.774617;-5.365852
36.599138;-5.853382
36.361152;-5.643884
36.926162;-5.387939
36.601935;-5.252392
37.128025;-5.261682
37.230088;-6.169293
36.389736;-5.784744
37.806394;-5.348256
36.384579;-5.956804
37.963657;-5.939257
37.753006;-5.860322
36.317185;-5.708827
37.743102;-5.564551
38.432492;-5.456598
36.31693;-5.879245
36.409335;-5.962213
37.814574;-5.265106
36.256744;-5.750413
37.597961;-5.307063
37.468596;-7.425523
36.521931;-5.683136
36.643126;-5.570469
36.311621;-5.68222
36.780377;-5.351273
38.031238;-5.327964
36.446822;-5.835865
36.594155;-5.271
36.68722;-5.552175
36.612402;-5.542797
36.584483;-5.779884
37.929069;-5.379334
36.137364;-5.729194
36.411917;-5.959123
36.538059;-5.589601
36.290213;-5.913674
37.531402;-6.565855
36.488171;-5.397144
37.531007;-7.258665
36.624055;-5.762835
37.914953;-5.27718
36.432695;-5.225974
36.187691;-5.59302
36.383918;-5.844199
36.184571;-5.579331
36.629636;-5.371027
36.184758;-5.602318
36.393911;-5.356552
36.279216;-5.725868
36.559796;-5.717155
36.525796;-5.684822
36.087004;-5.71004
37.497758;-6.390543
37.4559;-7.275749
36.090171;-5.707462
37.763977;-6.067333
36.593631;-5.25062
36.578259;-5.262767
36.707799;-5.763012
37.671022;-5.764691
37.095574;-5.240713
36.630398;-5.674896
37.773047;-5.885352
36.563286;-5.60281
36.271372;-5.760142
36.680721;-5.471084
36.574512;-5.482633
36.678964;-5.814408
36.509098;-5.378731
36.307547;-5.780391
37.754823;-6.127961
36.665293;-5.595538
36.483755;-5.699128
36.485909;-5.784926
36.876635;-5.545646
37.703324;-7.402787
37.144298;-5.295592
36.513045;-5.360619
36.487128;-5.978723
36.736199;-5.563627
36.535498;-5.227064
36.427042;-5.953174
36.299153;-5.761489
36.846465;-5.964036
36.913852;-5.439756
37.74867;-7.349568
36.653361;-5.604991
36.431995;-5.686035
36.476694;-5.333255
38.09281;-5.404041
36.449196;-5.270145
36.219375;-5.689943
36.500415;-5.751724
36.294658;-5.665362
36.575639;-6.053091
36.374256;-5.953705
36.270769;-5.599751
36.495465;-5.288307
36.209823;-6.031222
36.374123;-5.943035
36.490227;-5.719286
36.511451;-5.935828
36.689869;-5.461954
37.606431;-5.364901
36.252786;-5.95295
36.995802;-5.372566
36.361711;-5.69389
36.493385;-5.35847
36.441663;-5.365147
36.326108;-5.589315
36.647355;-5.65496
37.748351;-6.250143
36.567759;-5.317624
37.132285;-5.371555
36.263704;-5.370362
36.300945;-5.721882
36.854728;-6.38441
36.681067;-5.387498
36.192777;-5.564045
36.605389;-5.748912
37.445453;-6.506974
37.474452;-6.908122
36.590148;-5.679786
37.529341;-7.450525
36.417407;-6.023042
36.515119;-5.379172
36.763645;-5.739635
36.172506;-5.572065
38.064844;-5.736582
36.442039;-5.609093
36.606202;-5.518996
36.621794;-5.787529
36.466329;-5.304958
37.736721;-5.436839
36.439547;-5.886672
37.058414;-5.302885
36.332571;-5.882372
37.061238;-5.393743
36.040742;-5.544344
36.476176;-5.650478
36.512538;-5.330971
36.551679;-5.565357
37.451129;-6.464862
36.58358;-5.273484
36.875836;-5.528602
36.548862;-6.204899
37.735122;-5.863581
36.411521;-5.447963
36.9533;-5.527546
37.721662;-5.697047
36.299165;-5.780416
37.852684;-5.315085
37.054929;-5.39061
36.253098;-5.946898
36.490783;-5.756294
36.546994;-5.237894
36.511471;-5.389891
36.515285;-6.021824
36.203396;-5.800653
36.42187;-5.879806
36.445974;-5.625701
36.823597;-5.436964
37.741442;-5.269513
36.139898;-5.751549
37.7183;-5.576695
36.565242;-6.003417
36.879738;-5.505239
36.602476;-5.236579
36.316255;-5.705721
36.445194;-6.038464
36.712997;-5.549143
37.759014;-5.857024
36.92193;-5.478323
37.897308;-5.352769
36.404133;-5.455279
37.765528;-6.221773
36.599336;-5.784474
37.695412;-5.591926
36.414364;-5.338537
36.543074;-5.23977
36.309214;-5.452409
38.172893;-5.380384
36.523161;-5.374081
36.173515;-5.534936
36.429908;-5.362961
36.565517;-5.627196
36.082643;-5.542296
36.196625;-5.684416
36.588697;-5.977652
36.936451;-5.464356
36.653087;-5.616681
36.515183;-6.078298
36.529419;-5.514994
36.651585;-5.556791
36.311071;-5.735084
36.603483;-5.248704
37.630475;-6.07494
36.54731;-5.495636
37.781228;-6.256635
36.474224;-5.428519
37.675927;-5.774895
37.795169;-5.924728
37.965986;-5.9513
36.967756;-6.444927
36.382316;-5.746752
36.14166;-5.67663
36.464343;-5.432216
36.08065;-5.483484
38.003073;-5.266955
36.460549;-5.340738
37.007392;-5.546822
36.456889;-5.885809
36.560824;-5.509622
36.393674;-5.354862
37.924427;-5.791369
36.495291;-5.679526
36.13081;-5.769662
36.559605;-5.505438
36.554386;-5.660163
36.293514;-5.938199
36.665441;-5.393224
36.165396;-5.68524
36.542621;-6.204105
36.853077;-6.369571
37.530732;-7.454249
37.823864;-5.462163
36.357159;-5.373205
38.155311;-6.888819
36.312949;-5.786819
37.668202;-5.683162
36.571507;-5.805194
36.213984;-5.82562
38.160766;-6.87778
36.490758;-5.408765
36.681338;-5.483457
36.853273;-5.305629
36.693778;-5.607205
37.934472;-5.937854
36.448058;-5.259335
37.511363;-7.317586
36.54855;-5.522372
36.677526;-5.626191
36.781392;-5.346878
36.312108;-5.726802
36.96977;-5.407239
38.398308;-5.29986
36.838229;-5.455088
37.871663;-6.335821
36.621738;-5.612758
36.726493;-5.738302
36.306153;-5.465375
36.715759;-5.638654
36.388461;-5.350424
36.172695;-5.633822
36.155842;-5.652529
36.317448;-5.446442
36.635556;-5.71258
36.551306;-5.378695
36.65447;-5.5639
37.162547;-5.393546
36.665187;-5.706673
36.198657;-5.622916
36.423579;-5.669921
36.220793;-5.823908
36.209536;-5.54276
37.866213;-5.93672
36.421055;-5.766839
37.669255;-5.675288
37.019488;-5.365233
38.095154;-5.778405
36.358316;-6.04932
38.172356;-5.509529
36.282389;-5.48265
36.277178;-5.639166
37.13645;-5.307568
36.203214;-5.542522
36.386881;-5.356073
36.341412;-5.618675
36.568681;-5.361999
36.645385;-5.56852
36.531841;-6.207557
36.376826;-5.363638
36.162099;-5.467946
37.916944;-5.932573
36.195793;-5.686979
37.003488;-5.390582
37.961573;-5.932869
38.074505;-5.731825
36.239382;-5.532367
36.55949;-5.641772
37.459246;-6.523317
37.042455;-5.370016
36.955554;-5.500266
36.143077;-5.565003
36.427243;-5.640961
36.631005;-5.743281
37.06585;-5.385802
37.836689;-5.887832
36.668027;-5.576712
36.733708;-5.583352
37.871864;-5.313514
36.780049;-5.328563
36.443549;-5.803544
36.399688;-5.730808
37.152049;-5.350724
36.362654;-5.372904
36.629349;-5.456314
37.491497;-7.43159
36.21951;-5.524207
36.500805;-5.69876
36.470836;-5.320737
36.537622;-5.712592
36.286473;-5.643509
38.194616;-5.329779
36.45288;-5.305018
36.48583;-5.359982
36.567235;-5.81325
36.462105;-5.305269
37.873051;-6.749327
36.226602;-5.99264
36.698447;-5.630507
36.33245;-5.83513
36.4455;-5.255412
36.395575;-5.85799
36.547666;-5.552033
36.508996;-5.750097
38.066758;-6.796579
36.524102;-5.648518
36.383375;-5.647646
36.303756;-5.738091
37.080714;-5.444916
36.683728;-5.604348
36.987492;-5.298901
37.671608;-6.117048
36.57585;-5.467211
36.601304;-5.540834
37.707016;-7.039641
36.354789;-5.454786
36.443386;-6.036598
38.463882;-5.35631
37.869665;-5.251265
36.341477;-5.613641
36.425378;-6.039899
37.104666;-5.241229
36.56849;-5.454865
36.574424;-5.475993
36.456079;-5.78841
36.287204;-5.370695
36.278721;-5.646431
36.491362;-5.409175
37.65449;-5.813288
36.445783;-5.441141
36.606553;-5.25123
36.222937;-5.464028
37.869195;-6.743404
36.509926;-5.357912
36.705029;-5.444865
36.562984;-5.622318
36.635466;-5.311935
37.61812;-7.019859
36.081496;-5.465212
37.695489;-5.829465
36.568547;-5.480811
36.119877;-5.70666
36.411315;-5.491454
36.281522;-5.743614
37.860365;-6.188332
36.73651;-5.355992
36.626374;-5.549003
37.640584;-6.319399
37.723512;-5.318442
36.561714;-5.521236
36.217374;-5.836964
36.135513;-5.515402
36.778388;-5.5543
36.71944;-5.543703
37.898131;-6.623196
36.217067;-5.840045
36.446159;-5.812126
38.142947;-5.376991
36.963515;-5.461286
38.11871;-6.924876
37.235212;-6.170071
37.761366;-5.836174
36.220926;-5.812501
36.889325;-5.477403
36.211587;-5.551401
36.368818;-5.366594
37.98831;-6.355592
36.478671;-5.80154
36.428421;-5.998713
36.738791;-5.353184
36.719772;-5.433041
36.78996;-5.507712
36.658494;-5.389083
36.986142;-5.492089
37.343368;-6.232724
36.55885;-5.640175
36.394964;-5.84847
36.692226;-5.51898
37.46331;-7.465153
37.778448;-5.943787
36.897994;-5.512176
36.280037;-5.933964
36.323174;-5.70145
36.38712;-5.351699
36.538454;-5.540696
36.193181;-5.588787
36.477979;-5.74487
37.007328;-5.437033
36.299325;-5.709099
37.016819;-5.353102
36.523991;-5.301409
36.399263;-5.921889
36.069175;-5.500408
36.132687;-5.516922
37.439842;-7.433088
36.292092;-5.764012
36.225772;-5.712799
36.546126;-5.661589
36.450142;-5.58046
36.7033;-5.515671
36.616998;-5.663611
36.363114;-5.29305
36.089834;-5.594053
37.680015;-6.803957
37.067984;-5.319133
36.150087;-5.505532
36.200078;-5.707174
36.080401;-5.459737
37.764565;-5.935757
38.065685;-6.726917
36.528705;-5.352194
37.713101;-5.8524
36.958221;-5.482239
36.4889;-5.672776
36.353688;-5.989302
36.65981;-5.590309
36.135044;-5.743135
36.43961;-5.265627
37.668243;-6.119594
36.33261;-5.616052
36.668805;-5.598542
36.244452;-5.726785
36.209925;-5.544808
37.671416;-5.760954
36.649241;-5.468008
36.375396;-5.9338
36.57064;-5.66919
36.52873;-5.363675
36.428465;-5.831662
37.737301;-5.601851
36.431453;-5.731765
36.476528;-5.454661
36.479779;-5.653837
37.904891;-6.660285
37.764538;-6.13669
36.163603;-5.688835
36.422825;-5.275712
37.101885;-5.266193
36.705559;-5.575245
36.455331;-5.690723
36.443245;-6.024056
36.315246;-5.54961
36.290799;-5.937562
36.830661;-5.433052
36.671253;-5.37933
36.135173;-5.783615
36.186199;-5.648394
36.111698;-5.813985
36.359083;-5.302069
36.966334;-5.466588
37.721727;-5.855624
36.859758;-5.542988
36.561975;-5.634584
36.662209;-5.266387
36.374831;-5.790086
37.419595;-7.309343
36.974826;-5.513724
38.073614;-5.732191
37.92389;-5.787402
37.711444;-5.85346
38.119082;-6.930711
36.129036;-5.626462
36.518626;-5.645539
38.158848;-5.733887
36.684802;-5.57575
37.747004;-5.848096
36.923409;-5.473106
36.689003;-5.395768
36.497647;-5.364471
36.405212;-5.833292
38.076644;-5.777795
36.389905;-5.747108
36.292254;-5.905723
36.558635;-5.506546
36.670264;-5.498831
36.372983;-5.386481
36.467214;-5.773523
36.31216;-5.744966
37.167041;-5.270582
37.774784;-5.963416
38.327161;-5.47668
36.54168;-6.20592
36.562778;-5.498122
36.449513;-5.621313
37.772822;-5.886433
37.655915;-5.679433
37.728723;-5.60306
36.108832;-5.618525
36.630915;-5.662693
36.727184;-5.253986
37.993842;-6.95342
36.87715;-5.528712
38.174253;-5.509765
37.041507;-5.445568
37.830139;-6.611891
36.499945;-5.674552
36.407583;-5.978658
36.33012;-6.012714
37.631664;-7.014689
36.141549;-5.675171
37.80587;-5.901893
36.534396;-6.211727
36.37765;-5.363462
36.513724;-5.696172
36.281351;-5.621563
36.512723;-5.466053
36.949765;-5.474183
38.005542;-5.278602
38.401334;-5.39615
36.425328;-5.367573
36.50109;-5.666464
37.882714;-5.91448
36.576274;-5.23998
36.585723;-5.318474
36.4279;-5.743997
36.586136;-5.679033
36.371585;-5.960758
36.526364;-5.526889
37.066256;-5.385297
37.557814;-6.11009
36.337898;-6.002655
36.442102;-5.700238
36.07696;-5.560266
36.296059;-5.94572
36.508539;-5.693513
36.3205;-5.682536
36.724517;-5.501932
36.311799;-5.735989
37.777054;-5.851418
37.003371;-5.369475
36.276934;-5.642074
37.135863;-5.276876
36.32867;-5.582561
36.242687;-5.555773
36.648928;-5.676052
36.763331;-5.543237
36.312573;-5.393914
36.172736;-5.552475
36.584812;-5.542494
37.858916;-5.945681
36.488437;-5.321765
36.51556;-5.353795
36.919511;-5.418655
37.676956;-5.711696
36.589613;-5.646084
36.33131;-5.658179
36.297334;-5.324392
36.381367;-5.939809
36.811128;-5.572301
36.481676;-6.011691
37.515874;-7.305815
36.960295;-5.270164
36.312811;-5.559364
36.805904;-5.573852
36.560788;-5.491589
36.410306;-5.838126
38.129752;-6.88242
36.692877;-5.513787
36.57458;-5.455416
36.458045;-5.658886
36.636414;-5.619561
38.11308;-6.905444
37.863732;-6.484113
36.140052;-5.757009
36.611289;-5.516679
37.638451;-5.404875
36.199658;-6.015875
36.452614;-5.33356
36.329865;-5.632267
36.650534;-5.632331
37.770717;-6.0739
36.564379;-5.234106
36.667555;-5.384429
36.49511;-6.045493
36.548134;-5.635722
36.644594;-5.473497
36.674618;-5.490648
36.529349;-5.684297
36.56084;-6.09128
36.443527;-5.777531
37.812115;-5.990417
36.298952;-5.349037
36.664635;-5.381296
37.665579;-5.928484
36.567872;-5.244888
36.301396;-5.783691
36.146782;-5.671681
36.303002;-5.579219
37.842762;-5.913758
37.573506;-6.568079
36.659692;-5.528714
36.636632;-5.454991
36.352492;-6.037428
36.642847;-5.261793
37.732863;-5.863075
36.400041;-5.720475
36.488902;-5.783739
36.693839;-5.466076
36.809445;-5.36615
36.516444;-5.637873
36.191193;-5.566895
36.191179;-5.663561
37.1166;-5.33771
37.853984;-5.96912
36.57796;-5.540906
36.540684;-5.680411
36.519385;-5.646648
36.295463;-5.924868
36.230969;-5.996388
36.527388;-5.764963
36.727928;-5.450652
36.39306;-5.3485
37.789212;-5.861684
36.610268;-5.600309
37.727647;-5.703232
36.667429;-5.593842
36.563952;-5.814896
36.158824;-5.655441
38.020409;-5.902356
36.43331;-5.635167
36.59176;-5.341612
37.565265;-6.231094
36.245571;-5.72037
37.420992;-7.362749
36.906538;-5.513006
36.3208;-5.704007
36.437636;-5.886322
36.27284;-5.772259
36.462132;-5.824151
36.433041;-5.612539
36.259423;-5.71482
36.45716;-5.647621
36.289396;-5.457622
36.726388;-5.450122
36.740827;-5.588372
36.683033;-5.819121
36.39644;-5.782096
36.473358;-5.3282
37.675577;-6.4597
37.901113;-6.665032
36.771936;-5.547947
37.74105;-5.867668
36.456992;-5.262551
36.544039;-5.775552
36.472301;-5.771785
36.432653;-5.811204
36.50849;-5.341612
37.747913;-6.924046
36.405015;-5.959831
36.632898;-5.649734
37.445089;-7.436776
37.537443;-7.4891
36.838339;-5.477146
36.655594;-5.678184
36.261391;-5.688369
36.641576;-5.620485
36.084722;-5.5883
36.447726;-5.991448
36.211723;-5.829387
36.868509;-5.539599
36.166276;-5.688582
37.752152;-6.121324
36.42856;-6.060285
36.295844;-6.015023
36.525978;-5.379717
36.580759;-5.320717
36.959505;-5.747483
36.4408;-5.715507
36.760229;-5.33045
36.601898;-5.52307
36.512037;-5.339062
36.298524;-5.691903
37.023129;-5.565106
36.074691;-5.734308
37.753579;-5.861921
36.873882;-5.489691
36.28671;-5.695037
36.250104;-5.891243
38.120335;-6.905865
36.544991;-5.68046
36.944931;-5.490274
37.092596;-5.27729
36.924972;-5.331742
38.46019;-5.486874
36.554362;-5.34637
36.527516;-5.521008
36.349961;-5.356196
37.712158;-5.842599
36.289325;-5.909778
36.684485;-5.773467
36.151172;-5.623567
37.597349;-6.038629
36.324718;-5.392771
37.537841;-6.203297
37.631294;-6.077376
36.643234;-5.573391
36.949395;-5.343199
37.111227;-5.344668
36.337026;-5.442386
36.577656;-5.596834
36.437478;-5.264461
36.415595;-5.346536
37.376759;-7.404209
38.451213;-5.295065
36.517787;-5.309957
36.427974;-5.954837
36.637117;-5.695436
36.607929;-5.259487
36.387633;-5.758899
37.764547;-7.203709
36.313366;-5.6464
36.113747;-5.618388
36.409542;-5.943324
36.447573;-5.665757
36.290802;-5.393661
36.457184;-5.265268
36.277787;-5.657642
36.557784;-5.654058
36.241054;-5.53043
36.447833;-5.571816
36.687207;-5.635876
36.280907;-5.587341
36.456169;-5.440563
36.420852;-5.454858
36.700218;-5.563405
36.940137;-5.50908
36.243554;-5.71397
36.123731;-5.764792
36.371685;-5.641165
36.190158;-5.655187
36.510397;-5.330292
36.573482;-6.056056
37.887185;-5.366398
36.109461;-5.696951
37.692311;-5.568095
36.648523;-5.429745
36.453539;-5.622653
36.665369;-5.568759
36.583464;-5.728098
36.44431;-5.812952
36.699095;-5.464252
36.539499;-5.504945
36.98566;-5.318023
36.912983;-5.396585
36.811915;-5.393586
36.460946;-5.823617
36.80454;-5.457766
38.25562;-5.346422
36.458389;-5.275345
36.543285;-5.24774
37.978337;-5.282758
36.292787;-5.451338
37.027306;-5.282679
36.211613;-5.552281
36.445437;-5.390618
36.481553;-5.423145
36.245789;-5.951997
37.211847;-6.197887
36.336094;-5.737263
36.541051;-5.55539
36.454579;-5.832199
37.036134;-5.247509
36.166542;-5.679955
36.387446;-5.698055
36.123016;-5.679307
37.44287;-7.28358
36.358415;-5.373957
36.444122;-5.606162
36.740455;-5.612412
37.020661;-5.352513
37.008878;-5.354959
36.366271;-6.024983
36.460726;-5.645333
36.413243;-5.715784
36.410732;-5.883498
36.546951;-6.015094
36.509772;-5.741048
37.084684;-5.310339
36.298456;-5.74443
36.405326;-5.969073
36.307727;-5.563618
36.297726;-5.665589
38.112325;-5.858473
37.109963;-5.248981
36.565172;-5.933873
36.537289;-5.235358
37.107654;-5.350802
36.861333;-6.382784
38.019927;-5.302467
36.782375;-5.722242
36.406926;-5.80614
37.682945;-6.803608
36.301044;-5.922204
37.081439;-5.446435
36.353184;-5.921234
36.436115;-5.741844
36.599331;-5.857714
36.731545;-5.60734
36.937519;-5.401699
37.089094;-5.23402
36.974477;-5.508905
36.516395;-5.713526
38.117873;-5.490747
36.734978;-5.247462
36.424429;-5.611146
36.554106;-5.327248
37.4906;-7.433413
36.156531;-5.657653
36.772997;-5.488473
36.296914;-5.764004
36.069271;-5.709454
38.155481;-5.715492
37.948119;-5.51403
36.359602;-5.441131
36.293104;-5.551583
36.326029;-5.562046
36.10262;-5.674493
36.310258;-5.571218
36.618476;-5.665194
36.247433;-5.570236
36.298753;-5.780702
38.127216;-6.900211
36.331302;-6.030123
37.624895;-7.00104
37.667984;-6.050339
36.827946;-5.458582
36.109604;-5.614952
38.097952;-6.872971
36.569821;-5.726847
36.397718;-5.263184
36.46253;-5.273737
37.459677;-7.462146
37.109054;-5.260263
36.357129;-5.448341
37.565317;-6.118711
36.709836;-5.516466
36.090987;-5.694886
36.813524;-5.308146
37.586061;-6.040661
36.678134;-5.545956
36.347293;-5.724765
36.814793;-5.443892
36.212678;-5.416392
36.278698;-5.769528
36.312416;-5.619976
36.464424;-6.029632
36.276626;-5.655154
36.512864;-5.334107
36.384477;-5.624678
36.626639;-5.667286
37.826624;-5.912703
37.729829;-5.526165
37.806825;-5.336526
36.696428;-5.453759
36.294161;-5.900283
36.563946;-5.772869
36.185103;-5.591011
36.901103;-5.49337
37.56162;-6.998768
36.338949;-6.053632
36.920956;-5.31403
37.657167;-6.432396
